Joshua Project People Group Data

PeopleID3,PeopName,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,ROP3,ROP25,ROP25Name,PopulationPGAC,JPScalePGAC,LeastReachedPGAC,FrontierPGAC,CntPGIC,CntUPG,PopulationUPG,CntFPG,PopulationFPG,ROG3Largest,CtryLargest,ROL3PGAC,PrimaryLanguagePGAC,RLG3PGAC,PrimaryReligionPGAC,PercentChristianPGAC,PctChristianRangePGAC,PercentEvangelicalPGAC,PctEvangelicalRangePGAC,PeopleID3General
17962,Relli,21,"South Asian Peoples",412,"South Asia Dalit - other",113451,306991,Relli,149000,1,Y,,1,1,149000,0,0,IN,India,tel,Telugu,5,Hinduism,0.9620,0.1-2%,,Unknown,
14539,Rembarrnga,19,"Pacific Islanders",100,"Australian Aboriginal",108349,306992,Rembarunga,40,5,,,1,0,0,0,0,AS,Australia,rmb,Rembarrnga,4,"Ethnic Religions",40.0000,10-50%,25.0000,10-50%,
14540,Rembong,17,"Malay Peoples",171,Flores-Sumba-Alor,108350,306993,Rembong,6000,4,,,1,0,0,0,0,ID,Indonesia,reb,Rembong,1,Christianity,80.0000,50-100%,3.0000,2-5%,
14542,Rempin,19,"Pacific Islanders",244,"New Guinea",108353,306994,Rempin,3000,5,,,1,0,0,0,0,PP,"Papua New Guinea",rmp,Rempi,1,Christianity,96.0000,50-100%,15.0000,10-50%,
14543,Rendille,13,"Horn of Africa Peoples",256,Oromo,108354,306995,Rendille,90000,3,,,1,0,0,0,0,KE,Kenya,rel,Rendille,1,Christianity,62.2500,50-100%,0.0240,0-0.1%,
22654,"Rendille, Ariaal",22,"Sub-Saharan Peoples",245,Nilotic,100499,300493,"Ariaal Rendille",16000,2,,,1,0,0,0,0,KE,Kenya,saq,Samburu,4,"Ethnic Religions",20.0000,10-50%,1.3000,0.1-2%,0
14544,Rengao,20,"Southeast Asian Peoples",239,Mon-Khmer,108355,306996,Rengao,20000,2,,,1,0,0,0,0,VM,Vietnam,ren,Rengao,4,"Ethnic Religions",25.0000,10-50%,1.1200,0.1-2%,
22555,Rengca,23,"Tibetan-Himalayan Peoples",207,"Kuki-Chin-Mizo (Zo)",119617,301732,Chin,5500,5,,,1,0,0,0,0,BM,"Myanmar (Burma)",xxx,"Language unknown",1,Christianity,95.0000,50-100%,46.0000,10-50%,
17963,Rengma,21,"South Asian Peoples",479,"South Asia Tribal - Naga",113452,305781,Naga,71000,3,,,1,0,0,0,0,IN,India,nre,"Naga, Southern Rengma",1,Christianity,98.8450,50-100%,,Unknown,
14545,Rennellese,19,"Pacific Islanders",269,Polynesian,108357,306997,Rennellese,9000,5,,,1,0,0,0,0,BP,"Solomon Islands",mnv,Rennell-Bellona,1,Christianity,99.0000,50-100%,31.0000,10-50%,
14546,Repanbitip,19,"Pacific Islanders",315,Vanuatu,108358,306998,Repanbitip,200,5,,,1,0,0,0,0,NH,Vanuatu,rpn,Repanbitip,1,Christianity,90.0000,50-100%,41.0000,10-50%,
14547,Rerau,19,"Pacific Islanders",244,"New Guinea",108360,306999,Rerau,1200,5,,,1,0,0,0,0,PP,"Papua New Guinea",rea,Rerau,1,Christianity,91.0000,50-100%,18.0000,10-50%,
14548,Rerep,19,"Pacific Islanders",315,Vanuatu,108361,307000,"Rerep / Pangkumu Bay",1000,5,,,1,0,0,0,0,NH,Vanuatu,pgk,Rerep,1,Christianity,94.0000,50-100%,45.0000,10-50%,
19298,Retta,17,"Malay Peoples",171,Flores-Sumba-Alor,115370,307003,Retta,900,1,Y,Y,1,1,900,1,900,ID,Indonesia,ret,Reta,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20306,Retuara,16,"Latin-Caribbean Americans",290,"South American Indigenous",116032,304683,"Letuama / Retuara",700,2,,,1,0,0,0,0,CO,Colombia,tnc,Tanimuca-Letuama,4,"Ethnic Religions",10.0000,5-10%,0.3000,0.1-2%,
14550,"Reunionese Creole",22,"Sub-Saharan Peoples",262,"Sub-Saharan African, other",108365,307004,Reunionese,653000,4,,,2,0,0,0,0,RE,Reunion,rcf,"Reunion Creole French",1,Christianity,94.9830,50-100%,7.6390,5-10%,
14551,"Reunionese, French-Speaking",12,"Eurasian Peoples",172,French,108366,307004,Reunionese,185000,4,,,1,0,0,0,0,RE,Reunion,fra,French,1,Christianity,96.0000,50-100%,8.0790,5-10%,
14552,Reyesano,16,"Latin-Caribbean Americans",290,"South American Indigenous",108367,307005,Reyesano,5500,3,,,1,0,0,0,0,BL,Bolivia,spa,Spanish,1,Christianity,90.0000,50-100%,2.0000,0.1-2%,
14553,Rhaeto-Romanian,12,"Eurasian Peoples",355,Swiss,108369,307007,Rhaeto-Romansch,68000,3,,,2,0,0,0,0,SZ,Switzerland,roh,Romansh,1,Christianity,92.9550,50-100%,0.6680,0.1-2%,
15091,"Riang Lai",23,"Tibetan-Himalayan Peoples",200,Karen,109556,309019,"Yinchia / Striped Karen",13000,1,Y,Y,1,1,13000,1,13000,BM,"Myanmar (Burma)",yin,"Riang Lai",4,"Ethnic Religions",0.1000,0-0.1%,0.1000,0-0.1%,
14554,"Riang Lang",20,"Southeast Asian Peoples",239,Mon-Khmer,108371,307009,"Riang (Riang-Lang)",17000,1,Y,,2,2,17000,1,2000,BM,"Myanmar (Burma)",ril,"Riang Lang",4,"Ethnic Religions",2.6350,2-5%,0.5880,0.1-2%,
14555,Riantana,19,"Pacific Islanders",244,"New Guinea",108372,307010,Riantana,2300,4,,,1,0,0,0,0,ID,Indonesia,ran,Riantana,1,Christianity,65.0000,50-100%,3.0000,2-5%,
17967,Rigzong,21,"South Asian Peoples",402,"South Asia Buddhist",113456,307014,Rigzong,8900,1,Y,Y,2,2,8900,2,8900,IN,India,lbj,Ladakhi,2,Buddhism,0.0000,0-0.1%,0.0000,0-0.1%,
14558,Rikbaktsa,16,"Latin-Caribbean Americans",290,"South American Indigenous",108379,307015,Rikbaktsa,1400,4,,,1,0,0,0,0,BR,Brazil,rkb,Rikbaktsa,1,Christianity,80.0000,50-100%,5.0000,2-5%,
19497,Ringgou,17,"Malay Peoples",305,Timor,115428,307016,Ringgou,14000,4,,,1,0,0,0,0,ID,Indonesia,rgu,Rikou,1,Christianity,80.0000,50-100%,5.0000,2-5%,
14559,"Rio Arauca Guajibo",16,"Latin-Caribbean Americans",290,"South American Indigenous",108380,302805,"Guajibo (Guahibo)",500,2,,,2,0,0,0,0,CO,Colombia,gob,Playero,1,Christianity,50.0000,10-50%,0.0500,0-0.1%,
14560,Ririo,19,"Pacific Islanders",286,Solomons,108382,307017,Ririo,200,5,,,1,0,0,0,0,BP,"Solomon Islands",baa,Babatana,1,Christianity,86.0000,50-100%,15.0000,10-50%,
22368,Rishiwa,22,"Sub-Saharan Peoples",140,Benue,119370,309288,Rishiwa,6500,5,,,1,0,0,0,0,NI,Nigeria,rsw,Rishiwa,1,Christianity,80.0000,50-100%,20.0000,10-50%,
14561,Ritarungo,19,"Pacific Islanders",100,"Australian Aboriginal",108383,307018,Ritarungo,40,5,,,1,0,0,0,0,AS,Australia,rit,Ritharrngu,4,"Ethnic Religions",45.0000,10-50%,35.0000,10-50%,
14562,Riung,17,"Malay Peoples",171,Flores-Sumba-Alor,108384,307019,Riung,27000,2,,,1,0,0,0,0,ID,Indonesia,riu,Riung,6,Islam,10.0000,5-10%,2.0000,0.1-2%,
14564,Rizeigat,10,"Arab World",117,"Arab, Sudan",108386,307020,Rizeigat,429000,1,Y,Y,1,1,429000,1,429000,SU,Sudan,apd,"Arabic, Sudanese",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
17975,Rodiya,21,"South Asian Peoples",402,"South Asia Buddhist",113464,307023,Rodiya,19000,1,Y,Y,1,1,19000,1,19000,CE,"Sri Lanka",sin,Sinhala,2,Buddhism,0.0000,0-0.1%,0.0000,0-0.1%,
11070,"Roglai, Cacgia",20,"Southeast Asian Peoples",160,Cham,101840,307024,Roglai,3700,5,,,1,0,0,0,0,VM,Vietnam,roc,"Roglai, Cacgia",4,"Ethnic Religions",29.0000,10-50%,12.0000,10-50%,
14028,"Roglai, Northern",20,"Southeast Asian Peoples",160,Cham,107457,307024,Roglai,84000,5,,,1,0,0,0,0,VM,Vietnam,rog,"Roglai, Northern",4,"Ethnic Religions",28.0000,10-50%,13.0000,10-50%,
15063,"Roglai, Southern",20,"Southeast Asian Peoples",160,Cham,109512,307024,Roglai,69000,5,,,1,0,0,0,0,VM,Vietnam,rgs,"Roglai, Southern",4,"Ethnic Religions",30.0000,10-50%,12.0000,10-50%,
11359,Rohingya,21,"South Asian Peoples",462,"South Asia Muslim - other",102170,307025,Rohingya,2189100,1,Y,Y,7,7,2189100,6,1278100,BG,Bangladesh,rhg,Rohingya,6,Islam,0.0470,0-0.1%,0.0470,0-0.1%,
20630,"Rohingya Zerbadi",21,"South Asian Peoples",462,"South Asia Muslim - other",116909,307025,Rohingya,84000,1,Y,Y,1,1,84000,1,84000,BG,Bangladesh,rhg,Rohingya,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
14565,Roinji,19,"Pacific Islanders",244,"New Guinea",108392,307026,Roinji,900,5,,,1,0,0,0,0,PP,"Papua New Guinea",roe,"Uma (Papua New Guinea)",1,Christianity,95.0000,50-100%,16.0000,10-50%,
14568,Roma,17,"Malay Peoples",224,Maluku-Southern,108395,307027,"Roma (Indonesia)",2200,4,,,1,0,0,0,0,ID,Indonesia,rmm,Roma,1,Christianity,60.0000,50-100%,5.0000,2-5%,
14569,Romam,20,"Southeast Asian Peoples",239,Mon-Khmer,108396,307028,Romam,700,1,Y,,1,1,700,0,0,VM,Vietnam,rmx,Romam,4,"Ethnic Religions",5.0000,2-5%,0.6300,0.1-2%,
10430,"Romani, Armenian Bosha",12,"Eurasian Peoples",354,Romani,100517,307029,Romani,50,4,,,1,0,0,0,0,AM,Armenia,rmi,Lomavren,1,Christianity,50.0000,10-50%,4.0000,2-5%,
10492,"Romani, Austrian",12,"Eurasian Peoples",354,Romani,100627,307029,Romani,3300,3,,,1,0,0,0,0,AU,Austria,rmc,"Romani, Carpathian",1,Christianity,80.0000,50-100%,0.5000,0.1-2%,
14570,"Romani, Balkan",12,"Eurasian Peoples",354,Romani,108397,307029,Romani,945400,3,,,15,3,119900,1,4900,UP,Ukraine,rmn,"Romani, Balkan",1,Christianity,59.3500,50-100%,1.9200,0.1-2%,
20789,"Romani, Baltic",12,"Eurasian Peoples",354,Romani,100914,307029,Romani,28600,4,,,6,0,0,0,0,PL,Poland,rml,"Romani, Baltic",1,Christianity,62.3760,50-100%,2.0090,2-5%,
10963,"Romani, Brazilian",12,"Eurasian Peoples",354,Romani,101659,307029,Romani,426000,4,,,1,0,0,0,0,BR,Brazil,por,Portuguese,1,Christianity,90.0000,50-100%,7.0000,5-10%,
10999,"Romani, Bulgarian",12,"Eurasian Peoples",354,Romani,101723,307029,Romani,268000,4,,,1,0,0,0,0,BU,Bulgaria,bul,Bulgarian,1,Christianity,51.0000,50-100%,3.0000,2-5%,
11081,"Romani, Calo",12,"Eurasian Peoples",354,Romani,101857,307029,Romani,933500,4,,,7,0,0,0,0,BR,Brazil,rmq,Calo,1,Christianity,93.6620,50-100%,9.0420,5-10%,
12552,"Romani, Carpathian",12,"Eurasian Peoples",354,Romani,104693,307029,Romani,212000,4,,,8,0,0,0,0,LO,Slovakia,rmc,"Romani, Carpathian",1,Christianity,81.3980,50-100%,2.6310,2-5%,
11597,"Romani, Domari",14,Persian-Median,353,Domari,102682,302157,"Domari / Dom",1896600,1,Y,Y,9,9,1896600,6,1861600,IR,Iran,pes,"Persian, Iranian",6,Islam,0.0950,0-0.1%,0.0550,0-0.1%,
11660,"Romani, Dutch",12,"Eurasian Peoples",354,Romani,102790,307029,Romani,25000,4,,,1,0,0,0,0,NL,Netherlands,nld,Dutch,1,Christianity,60.0000,50-100%,3.0000,2-5%,
11236,"Romani, French",12,"Eurasian Peoples",354,Romani,103062,307029,Romani,172000,3,,,1,0,0,0,0,FR,France,fra,French,1,Christianity,60.0000,50-100%,1.0000,0.1-2%,
11869,"Romani, German",12,"Eurasian Peoples",354,Romani,103303,307029,Romani,66000,3,,,1,0,0,0,0,GM,Germany,deu,"German, Standard",1,Christianity,65.0000,50-100%,2.0000,0.1-2%,
19777,"Romani, Greek",12,"Eurasian Peoples",354,Romani,103481,307029,Romani,45000,3,,,1,0,0,0,0,GR,Greece,ell,Greek,1,Christianity,85.0000,50-100%,1.0000,0.1-2%,
12040,"Romani, Halebi",14,Persian-Median,353,Domari,103659,302945,Halebi,1050000,1,Y,Y,1,1,1050000,1,1050000,EG,Egypt,arz,"Arabic, Egyptian",6,Islam,0.0500,0-0.1%,0.0020,0-0.1%,
12156,"Romani, Hungarian",12,"Eurasian Peoples",354,Romani,103919,307029,Romani,298000,3,,,1,0,0,0,0,HU,Hungary,rmy,"Romani, Vlax",1,Christianity,93.0000,50-100%,2.0000,0.1-2%,
12255,"Romani, Irish",12,"Eurasian Peoples",354,Romani,104067,307029,Romani,24000,3,,,1,0,0,0,0,EI,Ireland,eng,English,1,Christianity,90.0000,50-100%,1.5000,0.1-2%,
12275,"Romani, Italian",12,"Eurasian Peoples",354,Romani,104098,307029,Romani,24000,3,,,1,0,0,0,0,IT,Italy,ita,Italian,1,Christianity,70.0000,50-100%,0.3000,0.1-2%,
11209,"Romani, Kalo Finnish",12,"Eurasian Peoples",354,Romani,103026,307029,Romani,26400,5,,,3,0,0,0,0,FI,Finland,rmf,"Romani, Kalo Finnish",1,Christianity,75.7410,50-100%,11.3330,10-50%,
14450,"Romani, Portuguese",12,"Eurasian Peoples",354,Romani,108132,307029,Romani,75000,3,,,1,0,0,0,0,PO,Portugal,por,Portuguese,1,Christianity,90.0000,50-100%,1.0000,0.1-2%,
11141,"Romani, Romanichal",12,"Eurasian Peoples",354,Romani,102928,307029,Romani,187100,4,,,3,0,0,0,0,US,"United States",eng,English,1,Christianity,65.3290,50-100%,8.6570,5-10%,
14599,"Romani, Ruska Roma",12,"Eurasian Peoples",354,Romani,108453,307029,Romani,173000,3,,,1,0,0,0,0,RS,Russia,rus,Russian,1,Christianity,60.0000,50-100%,2.0000,0.1-2%,
14803,"Romani, Scottish Traveller",12,"Eurasian Peoples",354,Romani,108777,307322,"Scottish Traveller",4900,4,,,2,0,0,0,0,UK,"United Kingdom",trl,"Traveller Scottish",1,Christianity,60.3440,50-100%,3.8270,2-5%,
14202,"Romani, Sinte",12,"Eurasian Peoples",354,Romani,109316,307029,Romani,222900,4,,,13,1,5000,0,0,GM,Germany,rmo,"Romani, Sinte",1,Christianity,67.8520,50-100%,2.1130,2-5%,
14963,"Romani, Slovak",12,"Eurasian Peoples",354,Romani,109355,307029,Romani,55000,3,,,2,0,0,0,0,LO,Slovakia,slk,Slovak,1,Christianity,61.9660,50-100%,0.7990,0.1-2%,
15079,"Romani, Spanish",12,"Eurasian Peoples",354,Romani,115513,307029,Romani,765000,3,,,1,0,0,0,0,SP,Spain,spa,Spanish,1,Christianity,82.0000,50-100%,1.5000,0.1-2%,
15149,"Romani, Swedish",12,"Eurasian Peoples",354,Romani,109651,307788,"Swedish Travellers",5200,3,,,1,0,0,0,0,SW,Sweden,swe,Swedish,1,Christianity,65.0000,50-100%,2.0000,0.1-2%,
18762,"Romani, Swiss",12,"Eurasian Peoples",354,Romani,114425,307029,Romani,25000,3,,,1,0,0,0,0,SZ,Switzerland,gsw,"German, Swiss",1,Christianity,90.0000,50-100%,1.0000,0.1-2%,
14574,"Romani, Tottare",12,"Eurasian Peoples",354,Romani,108407,307029,Romani,36500,4,,,2,0,0,0,0,SW,Sweden,swe,Swedish,1,Christianity,61.3440,50-100%,3.0000,2-5%,
14567,"Romani, Vlax",12,"Eurasian Peoples",354,Romani,108394,307029,Romani,1167100,4,,,23,1,26000,1,26000,RO,Romania,rmy,"Romani, Vlax",1,Christianity,71.2960,50-100%,5.9680,5-10%,
15906,"Romani, Welsh",12,"Eurasian Peoples",354,Romani,110744,307029,Romani,70000,4,,,1,0,0,0,0,UK,"United Kingdom",cym,Welsh,1,Christianity,65.0000,50-100%,8.0000,5-10%,
14571,Romanian,12,"Eurasian Peoples",276,Romanian,108398,307030,Romanian,20930600,4,,,29,0,0,0,0,RO,Romania,ron,Romanian,1,Christianity,95.0660,50-100%,6.3550,5-10%,
20446,Romano-Serbian,12,"Eurasian Peoples",354,Romani,116300,307029,Romani,73000,3,,,1,0,0,0,0,RI,Serbia,rsb,Romano-Serbian,1,Christianity,65.0000,50-100%,0.4000,0.1-2%,
14572,Romblon,17,"Malay Peoples",166,"Filipino, Central",108404,307032,Romblon,116000,5,,,1,0,0,0,0,RP,Philippines,rol,Romblomanon,1,Christianity,98.0000,50-100%,11.0000,10-50%,
20766,Rombo,22,"Sub-Saharan Peoples",140,Benue,117290,307033,Rombo,241000,3,,,1,0,0,0,0,TZ,Tanzania,rof,Rombo,1,Christianity,60.0000,50-100%,2.0000,0.1-2%,
14573,Romkun,19,"Pacific Islanders",244,"New Guinea",108406,307034,Romkun,1200,5,,,1,0,0,0,0,PP,"Papua New Guinea",rmk,Romkun,1,Christianity,90.0000,50-100%,15.0000,10-50%,
19088,Ron,22,"Sub-Saharan Peoples",158,"Chadic  ",114963,307036,"Ron (Bokkos / Daffo / Shagawu)",260000,4,,,1,0,0,0,0,NI,Nigeria,cla,Ron,4,"Ethnic Religions",30.0000,10-50%,4.0000,2-5%,
17976,Rona,21,"South Asian Peoples",442,"South Asia Hindu - other",113465,307037,Rona,4200,1,Y,,1,1,4200,0,0,IN,India,ory,Odia,5,Hinduism,1.0230,0.1-2%,,Unknown,
14576,Ronga,22,"Sub-Saharan Peoples",339,"Bantu, Central-Southeast",108410,307038,Ronga,853000,5,,,1,0,0,0,0,MZ,Mozambique,rng,Ronga,1,Christianity,80.0000,50-100%,21.0000,10-50%,
19301,Rongga,17,"Malay Peoples",171,Flores-Sumba-Alor,115373,307039,Rongga,5200,2,,,1,0,0,0,0,ID,Indonesia,ror,Rongga,6,Islam,5.3920,5-10%,0.8820,0.1-2%,
15170,Rongkong,17,"Malay Peoples",152,"Bugi-Makassar of Sulawesi",109685,307811,Rongkong,52000,4,,,1,0,0,0,0,ID,Indonesia,rob,Tae',1,Christianity,60.0000,50-100%,5.0000,2-5%,
13041,Rongkup-Lepcha,21,"South Asian Peoples",475,"South Asia Tribal - other",105723,304672,"Lepcha / Rongkup",86300,4,,,3,2,7300,1,3100,IN,India,lep,Lepcha,2,Buddhism,22.8410,10-50%,8.7100,5-10%,
17033,Rongmei,21,"South Asian Peoples",479,"South Asia Tribal - Naga",112369,305781,Naga,100000,3,,,1,0,0,0,0,IN,India,nkf,"Naga, Inpui",1,Christianity,92.3210,50-100%,,Unknown,
14575,Roon,17,"Malay Peoples",215,Malay,108408,307035,"Ron (Roon)",4800,4,,,1,0,0,0,0,ID,Indonesia,rnn,Roon,4,"Ethnic Religions",15.0000,10-50%,5.0000,2-5%,
20115,"Roro, Bereina",19,"Pacific Islanders",244,"New Guinea",115313,307041,Roro,10000,5,,,1,0,0,0,0,PP,"Papua New Guinea",rro,Waima,1,Christianity,99.0000,50-100%,18.0000,10-50%,
14577,Roroia,19,"Pacific Islanders",315,Vanuatu,108416,307042,"Roroia (Roria)",100,5,,,1,0,0,0,0,NH,Vanuatu,rga,Mores,4,"Ethnic Religions",45.0000,10-50%,16.0000,10-50%,
17977,Rosa,21,"South Asian Peoples",442,"South Asia Hindu - other",113467,307037,Rona,36000,1,Y,,1,1,36000,0,0,IN,India,ory,Odia,5,Hinduism,0.6730,0.1-2%,,Unknown,
14578,"Rossel Islander",19,"Pacific Islanders",244,"New Guinea",108418,307044,"Rossel Islander",9200,5,,,1,0,0,0,0,PP,"Papua New Guinea",yle,Yele,1,Christianity,88.0000,50-100%,12.0000,10-50%,
19494,"Rotinese, Tii",17,"Malay Peoples",305,Timor,115429,307045,Rotinese,27000,4,,,1,0,0,0,0,ID,Indonesia,txq,Tii,1,Christianity,80.0000,50-100%,6.0000,5-10%,
14580,Rotokas,19,"Pacific Islanders",244,"New Guinea",108421,307046,Rotokas,12000,5,,,1,0,0,0,0,PP,"Papua New Guinea",roo,Rotokas,1,Christianity,98.0000,50-100%,18.0000,10-50%,
14581,Rotuman,19,"Pacific Islanders",269,Polynesian,108422,307047,Rotuman,8600,5,,,1,0,0,0,0,FJ,Fiji,rtm,Rotuman,1,Christianity,98.0000,50-100%,17.0000,10-50%,
14582,Rouku,19,"Pacific Islanders",244,"New Guinea",108423,307048,Rouku,1100,5,,,1,0,0,0,0,PP,"Papua New Guinea",tci,Wara,1,Christianity,70.0000,50-100%,13.0000,10-50%,
14583,Roviana,19,"Pacific Islanders",286,Solomons,108424,307049,Roviana,20000,5,,,1,0,0,0,0,BP,"Solomon Islands",rug,Roviana,1,Christianity,99.0000,50-100%,33.0000,10-50%,
19488,Rubatab,10,"Arab World",117,"Arab, Sudan",115265,307051,Rubatab,87000,1,Y,Y,1,1,87000,1,87000,SU,Sudan,apd,"Arabic, Sudanese",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
18857,Rudbari,14,Persian-Median,300,Talysh,114708,307053,Rudbari,300,1,Y,Y,1,1,300,1,300,IR,Iran,rdb,Rudbari,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
14587,Rufaa,10,"Arab World",117,"Arab, Sudan",108432,307054,Rufaa,709000,1,Y,,1,1,709000,0,0,SU,Sudan,apd,"Arabic, Sudanese",6,Islam,0.2000,0.1-2%,0.0300,0-0.1%,
14588,Rufiji,22,"Sub-Saharan Peoples",341,"Bantu, Central-Tanzania",108434,307055,Rufiji,657000,2,,,1,0,0,0,0,TZ,Tanzania,rui,Rufiji,6,Islam,9.0000,5-10%,1.5000,0.1-2%,
11619,Rukai,11,"East Asian Peoples",298,"Taiwan Indigenous",102730,302193,Rukai,13000,4,,,1,0,0,0,0,TW,Taiwan,dru,Rukai,1,Christianity,78.0000,50-100%,10.0000,5-10%,
14589,Rukuba,22,"Sub-Saharan Peoples",140,Benue,108435,307058,Rukuba,183000,4,,,1,0,0,0,0,NI,Nigeria,ruk,Kuce,1,Christianity,70.0000,50-100%,8.0000,5-10%,
14591,Rumaya,22,"Sub-Saharan Peoples",140,Benue,108437,307060,Rumaya,13000,4,,,1,0,0,0,0,NI,Nigeria,ruy,Amalah,4,"Ethnic Religions",15.0000,10-50%,8.0000,5-10%,
20717,"Rumsen, Costanoan",18,"North American Peoples",246,"North American Indigenous",117137,307063,Rumsen,5400,4,,,1,0,0,0,0,US,"United States",eng,English,1,Christianity,80.0000,50-100%,6.0000,5-10%,
14592,Runga,22,"Sub-Saharan Peoples",264,Ouaddai-Fur,108443,307064,Runga,118000,1,Y,Y,2,2,118000,2,118000,CD,Chad,rou,Runga,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
14594,Rungwa,22,"Sub-Saharan Peoples",341,"Bantu, Central-Tanzania",108446,307066,Rungwa,59000,3,,,1,0,0,0,0,TZ,Tanzania,rnw,Rungwa,1,Christianity,74.0000,50-100%,0.1000,0-0.1%,
14596,Ruruma,22,"Sub-Saharan Peoples",140,Benue,108449,307070,Ruruma,16000,5,,,1,0,0,0,0,NI,Nigeria,ruz,Ruma,1,Christianity,70.0000,50-100%,16.0000,10-50%,
22333,"Rusnak, Ruthenian",12,"Eurasian Peoples",283,"Slav, Eastern",119334,307074,"Ruthene / Ruthenian",12700,3,,,2,0,0,0,0,RI,Serbia,rsk,Ruthenian,1,Christianity,91.0000,50-100%,1.1340,0.1-2%,
14597,"Russel Islander",19,"Pacific Islanders",286,Solomons,108451,307072,"Russell Islander",3600,5,,,1,0,0,0,0,BP,"Solomon Islands",lvk,Lavukaleve,1,Christianity,90.0000,50-100%,24.0000,10-50%,
14598,Russian,12,"Eurasian Peoples",283,"Slav, Eastern",108452,307073,Russian,135168800,3,,,53,0,0,0,0,RS,Russia,rus,Russian,1,Christianity,64.9310,50-100%,1.5000,0.1-2%,
14601,"Ruthenian, Rusyn",12,"Eurasian Peoples",283,"Slav, Eastern",108457,307074,"Ruthene / Ruthenian",81400,4,,,6,0,0,0,0,LO,Slovakia,rue,Rusyn,1,Christianity,87.4540,50-100%,3.1370,2-5%,
14603,Rutul,12,"Eurasian Peoples",157,Caucasus,108461,307076,Rutul,55000,1,Y,,2,2,55000,1,34000,RS,Russia,rut,Rutul,6,Islam,0.1190,0.1-2%,0.1190,0.1-2%,
14604,Ruund,22,"Sub-Saharan Peoples",337,"Bantu, Central-Luba",108462,307077,Ruund,625000,5,,,2,0,0,0,0,CG,"Congo, Democratic Republic of",rnd,Ruund,1,Christianity,96.0000,50-100%,18.9170,10-50%,
21998,Ruwila,22,"Sub-Saharan Peoples",341,"Bantu, Central-Tanzania",119019,307078,Ruwila,6600,4,,,1,0,0,0,0,TZ,Tanzania,rwl,Ruwila,1,Christianity,55.0000,50-100%,4.0000,2-5%,
14614,Sa,19,"Pacific Islanders",315,Vanuatu,108473,307080,Sa,4400,5,,,1,0,0,0,0,NH,Vanuatu,sax,Sa,1,Christianity,96.0000,50-100%,48.0000,10-50%,
14621,Sa'ban,17,"Malay Peoples",155,Borneo-Kalimantan,108485,307090,Saban,3000,5,,,2,0,0,0,0,MY,Malaysia,snv,Sa'ban,1,Christianity,70.0000,50-100%,12.2490,10-50%,
14754,Sa'och,20,"Southeast Asian Peoples",239,Mon-Khmer,108690,307246,"Chung (Cambodia)",500,5,,,1,0,0,0,0,CB,Cambodia,khm,Khmer,4,"Ethnic Religions",18.0000,10-50%,16.0000,10-50%,
14615,"Saa, South Malaita",19,"Pacific Islanders",286,Solomons,108474,307081,Saa,24000,5,,,1,0,0,0,0,BP,"Solomon Islands",apb,Sa'a,1,Christianity,90.0000,50-100%,35.0000,10-50%,
11206,"Saami, Inari",12,"Eurasian Peoples",170,"Finno-Ugric, Saami",103023,307083,Saami,800,5,,,1,0,0,0,0,FI,Finland,smn,"Saami, Inari",1,Christianity,95.0000,50-100%,11.0000,10-50%,
12684,"Saami, Kildin",12,"Eurasian Peoples",170,"Finno-Ugric, Saami",105001,307083,Saami,500,4,,,2,0,0,0,0,RS,Russia,rus,Russian,1,Christianity,68.8310,50-100%,2.2330,2-5%,
13150,"Saami, Lule",12,"Eurasian Peoples",170,"Finno-Ugric, Saami",105921,307083,Saami,9100,4,,,2,0,0,0,0,SW,Sweden,smj,"Saami, Lule",1,Christianity,94.8420,50-100%,5.4210,5-10%,
14029,"Saami, Northern",12,"Eurasian Peoples",170,"Finno-Ugric, Saami",107458,307083,Saami,43900,4,,,3,0,0,0,0,NO,Norway,sme,"Saami, North",1,Christianity,94.8990,50-100%,7.9370,5-10%,
14411,"Saami, Pite",12,"Eurasian Peoples",170,"Finno-Ugric, Saami",108063,307083,Saami,2200,4,,,1,0,0,0,0,SW,Sweden,swe,Swedish,1,Christianity,94.0000,50-100%,6.0000,5-10%,
12751,"Saami, Skolt",12,"Eurasian Peoples",170,"Finno-Ugric, Saami",105113,307083,Saami,900,4,,,2,0,0,0,0,FI,Finland,sms,"Saami, Skolt",1,Christianity,92.1690,50-100%,6.4570,5-10%,
15064,"Saami, Southern",12,"Eurasian Peoples",170,"Finno-Ugric, Saami",109514,307083,Saami,1500,4,,,2,0,0,0,0,NO,Norway,sma,"Saami, South",1,Christianity,94.5150,50-100%,6.5150,5-10%,
15352,"Saami, Ter",12,"Eurasian Peoples",170,"Finno-Ugric, Saami",109962,307083,Saami,400,3,,,1,0,0,0,0,RS,Russia,rus,Russian,1,Christianity,60.0000,50-100%,1.0000,0.1-2%,
