Type,PEID,ROP3,PeopleID3,ROG3,Ctry,JPPeopleGroup,JPPopulation,JPIndigenous,JPROL3,JPPrimaryLanguage,JPRLG3,JPPrimaryReligion,JPScale,JPLeastReached,JP%ChristianAdherent,JP%Evangelical,CPPIPeopleGroup, CPPIPopulation ,CPPIROL,CPPIPrimaryLanguage,CPPIPrimaryReligion,CPPIGSEC,CPPIEvangelicalEngagement
2,,115527,19211,SL,Sierra Leone,"South Asian, general",17000,N,hin,Hindi,5,Hinduism,1,Y,4.00,0.20,,,,,,,
2,,102879,11722,SN,Singapore,"Arab, Egyptian",11000,N,arz,"Arabic, Egyptian",6,Islam,4,,12.00,3.90,,,,,,,
2,,100516,10429,SN,Singapore,Armenian,600,N,hyw,"Armenian, Western",1,Christianity,4,,94.00,8.70,,,,,,,
2,,101128,10723,SN,Singapore,"Batak, Toba",1100,N,bbc,Batak Toba,1,Christianity,4,,92.00,5.00,,,,,,,
2,,114533,18810,SN,Singapore,Bazaar Low Malay Creole,11000,Y,zlm,Malay,6,Islam,1,Y,0.00,0.00,,,,,,,
2,,101776,11029,SN,Singapore,Burmese,21000,N,mya,Burmese,2,Buddhism,1,Y,0.30,0.10,,,,,,,
2,,114085,18478,SN,Singapore,"Han Chinese, Min Dong",73000,Y,cdo,"Chinese, Min Dong",7,Non-Religious,4,,8.00,5.00,,,,,,,
2,,114089,18481,SN,Singapore,"Han Chinese, Putian",29000,Y,cpx,"Chinese, Pu-Xian",7,Non-Religious,4,,9.00,5.70,,,,,,,
2,,117322,12347,SN,Singapore,"Jewish, English-speaking",900,N,eng,English,4,Ethnic Religions,1,Y,2.00,0.00,,,,,,,
2,,105316,11247,SN,Singapore,Kristang,25000,N,mcm,Malaccan Portuguese Creole,1,Christianity,4,,90.00,5.00,,,,,,,
2,,108373,14556,SN,Singapore,"Malay, Riau",17000,N,zlm,Malay,6,Islam,1,Y,0.30,0.05,,,,,,,
2,,106168,13449,SN,Singapore,"Malay-Indonesian, English-speaking",17000,N,eng,English,6,Islam,4,,9.00,4.00,,,,,,,
2,,107781,14274,SN,Singapore,Palembang,11000,N,mui,Musi,6,Islam,1,Y,0.05,0.01,,,,,,,
2,,100687,10536,SN,Singapore,"Straits Chinese, Baba Creole",20000,Y,mbf,"Malay, Baba",4,Ethnic Religions,4,,6.00,3.00,,,,,,,
2,,113818,18274,SN,Singapore,Turk,1000,N,tur,Turkish,6,Islam,1,Y,0.00,0.00,,,,,,,
2,,110423,15727,SN,Singapore,Urdu,3300,N,urd,Urdu,6,Islam,1,Y,0.00,0.00,,,,,,,
2,,103059,11234,NN,Sint Maarten,French,700,N,fra,French,1,Christianity,3,,68.00,1.00,,,,,,,
2,,106357,13555,NN,Sint Maarten,Guadeloupean Creole French,800,N,gcf,Guadeloupean French Creole,1,Christianity,4,,95.80,6.00,,,,,,,
2,,105667,19209,NN,Sint Maarten,"Latin American, general",4100,N,spa,Spanish,1,Christianity,4,,95.00,6.00,,,,,,,
2,,109625,15133,NN,Sint Maarten,"Surinamese Creole, Sranan",900,N,srn,Sranan Tongo,1,Christianity,4,,78.00,3.00,,,,,,,
2,,100626,10491,LO,Slovakia,"Austrian, Bavarian",2700,N,bar,Bavarian,1,Christianity,3,,72.00,1.00,,,,,,,
2,,101833,11065,LO,Slovakia,Belarusian,11000,N,bel,Belarusian,1,Christianity,3,,68.00,1.30,,,,,,,
2,,102927,11140,LO,Slovakia,British,3000,N,eng,English,1,Christianity,4,,59.00,8.00,,,,,,,
2,,101722,10998,LO,Slovakia,Bulgarian,1800,N,bul,Bulgarian,1,Christianity,3,,80.00,1.90,,,,,,,
2,,115066,19206,LO,Slovakia,"Chinese, general",2800,N,cmn,"Chinese, Mandarin",7,Non-Religious,2,,7.00,1.00,,,,,,,
2,,102315,11437,LO,Slovakia,Croat,1300,N,hrv,Croatian,1,Christianity,3,,92.00,0.40,,,,,,,
2,,103059,11234,LO,Slovakia,French,1600,N,fra,French,1,Christianity,3,,61.00,0.70,,,,,,,
2,,103305,11871,LO,Slovakia,German,4800,N,deu,"German, Standard",1,Christianity,4,,64.00,2.10,,,,,,,
2,,104096,12273,LO,Slovakia,Italian,3200,N,ita,Italian,1,Christianity,3,,83.00,1.10,,,,,,,
2,,117336,20825,LO,Slovakia,"Jewish, Slovak-speaking",2600,Y,slk,Slovak,4,Ethnic Religions,1,Y,0.00,0.00,,,,,,,
2,,105225,12795,LO,Slovakia,Korean,1600,N,kor,Korean,7,Non-Religious,5,,29.00,15.00,,,,,,,
2,,105968,13186,LO,Slovakia,Macedonian,1800,N,mkd,Macedonian,1,Christianity,3,,69.00,0.20,,,,,,,
2,,107478,14045,LO,Slovakia,Norwegian,1000,N,nor,Norwegian,1,Christianity,4,,90.00,7.00,,,,,,,
2,,107987,14371,LO,Slovakia,Persian,1300,N,pes,"Persian, Iranian",6,Islam,1,Y,3.00,0.90,,,,,,,
2,,108096,14431,LO,Slovakia,Polish,6400,N,pol,Polish,1,Christianity,3,,88.00,0.30,,,,,,,
2,,109355,14963,LO,Slovakia,"Romani, Slovak",34000,Y,slk,Slovak,1,Christianity,3,,80.00,1.00,,,,,,,
2,,108394,14567,LO,Slovakia,"Romani, Vlax",700,Y,rmy,"Romani, Vlax",1,Christianity,3,,70.00,2.00,,,,,,,
2,,108398,14571,LO,Slovakia,Romanian,7700,N,ron,Romanian,1,Christianity,4,,90.00,7.00,,,,,,,
2,,108452,14598,LO,Slovakia,Russian,5900,N,rus,Russian,1,Christianity,3,,68.00,1.20,,,,,,,
2,,108457,14601,LO,Slovakia,"Ruthenian, Rusyn",58000,N,rue,Rusyn,1,Christianity,4,,87.00,3.00,,,,,,,
2,,108856,14864,LO,Slovakia,Serb,17000,N,srp,Serbian,1,Christianity,3,,80.00,1.00,,,,,,,
2,,109534,15077,LO,Slovakia,Spaniard,1400,N,spa,Spanish,1,Christianity,3,,80.00,1.80,,,,,,,
2,,105018,12700,LO,Slovakia,Vietnamese,7100,N,vie,Vietnamese,2,Buddhism,2,,8.00,2.00,,,,,,,
2,,103338,11880,SI,Slovenia,Albanian,6500,N,aln,"Albanian, Gheg",6,Islam,2,,30.00,0.50,,,,,,,
2,,100626,10491,SI,Slovenia,"Austrian, Bavarian",5700,N,bar,Bavarian,1,Christianity,3,,83.00,0.50,,,,,,,
2,,105968,13186,SI,Slovenia,Macedonian,4200,N,mkd,Macedonian,1,Christianity,3,,66.00,0.20,,,,,,,
2,,106775,13798,SI,Slovenia,Montenegrin,4700,N,srp,Serbian,1,Christianity,3,,77.00,0.40,,,,,,,
2,,104693,12552,SI,Slovenia,"Romani, Carpathian",23000,N,rmc,"Romani, Carpathian",1,Christianity,4,,92.00,7.00,,,,,,,
2,,108452,14598,SI,Slovenia,Russian,31000,N,rus,Russian,1,Christianity,3,,60.00,1.00,,,,,,,
2,,110376,15696,SI,Slovenia,Ukrainian,600,N,ukr,Ukrainian,1,Christianity,4,,77.00,3.80,,,,,,,
2,,104103,12277,SI,Slovenia,"Venetian, Istrian",5400,N,vec,Venetian,1,Christianity,3,,83.00,1.00,,,,,,,
2,,117897,21067,BP,Solomon Islands,Noipa,300,Y,npx,Noipa,4,Ethnic Religions,4,,20.00,5.00,,,,,,,
2,,100293,10294,SO,Somalia,"Amhara, Ethiopian",52000,N,amh,Amharic,1,Christianity,3,,96.00,1.10,,,,,,,
2,,100425,10375,SO,Somalia,Arab,7400,N,apc,"Arabic, Levantine",6,Islam,1,Y,3.00,0.50,,,,,,,
2,,100431,10378,SO,Somalia,"Arab, Omani",105000,N,acx,"Arabic, Omani",6,Islam,1,Y,0.50,0.20,,,,,,,
2,,109729,15198,SO,Somalia,"Arab, Yemeni",25000,N,acq,"Arabic, Ta'izzi-Adeni",6,Islam,1,Y,0.50,0.00,,,,,,,
2,,101604,10942,SO,Somalia,Aweer,400,N,bob,Aweer,6,Islam,1,Y,2.00,1.00,,,,,,,
2,,100807,10586,SO,Somalia,Bajuni,13000,N,swh,Swahili,6,Islam,1,Y,0.00,0.00,,,,,,,
2,,109469,15034,SO,Somalia,"Baloch, Southern",11000,N,bcc,"Balochi, Southern",6,Islam,1,Y,0.40,0.10,,,,,,,
2,,104096,12273,SO,Somalia,Italian,6700,N,ita,Italian,1,Christianity,3,,83.00,1.00,,,,,,,
2,,106615,19170,SO,Somalia,Madhiban,8400,Y,som,Somali,4,Ethnic Religions,1,Y,0.00,0.00,,,,,,,
2,,106046,13220,SO,Somalia,Mahra,4900,N,gdq,Mehri,6,Islam,1,Y,0.00,0.00,,,,,,,
2,,116291,18894,SO,Somalia,"Oromo, Southern",104000,Y,gax,"Oromo, Borana-Arsi-Guji",6,Islam,1,Y,2.00,0.30,,,,,,,
2,,115527,19211,SO,Somalia,"South Asian, general",26000,N,guj,Gujarati,6,Islam,1,Y,0.25,0.09,,,,,,,
2,,110448,15741,SF,South Africa,"Americans, U.S.",12000,N,eng,English,1,Christianity,5,,77.00,28.00,,,,,,,
2,,109436,15007,SF,South Africa,Anglo-South African,1372000,Y,eng,English,1,Christianity,5,,85.00,19.93,,,,,,,
2,,102879,11722,SF,South Africa,"Arab, Egyptian",62000,N,arz,"Arabic, Egyptian",6,Islam,4,,13.00,3.90,,,,,,,
2,,101368,10823,SF,South Africa,Bhojpuri Bihari,59000,N,bho,Bhojpuri,5,Hinduism,1,Y,5.00,0.50,,,,,,,
2,,101485,10874,SF,South Africa,Birwa,12000,N,brl,Birwa,4,Ethnic Religions,4,,34.00,6.00,,,,,,,
2,,114559,18813,SF,South Africa,Coloured Creole,41000,Y,oor,Oorlams,1,Christianity,4,,80.00,6.00,,,,,,,
2,,103059,11234,SF,South Africa,French,12000,N,fra,French,1,Christianity,3,,61.00,1.00,,,,,,,
2,,103480,11942,SF,South Africa,Greek,22000,N,ell,Greek,1,Christianity,3,,91.00,0.40,,,,,,,
2,,103544,11982,SF,South Africa,Gujarati,33000,N,guj,Gujarati,5,Hinduism,1,Y,3.00,0.40,,,,,,,
2,,108463,14605,SF,South Africa,"Hutu, Rwandese",6000,N,kin,Kinyarwanda,1,Christianity,5,,86.00,25.00,,,,,,,
2,,104096,12273,SF,South Africa,Italian,20000,N,ita,Italian,1,Christianity,3,,82.00,1.10,,,,,,,
2,,105225,12795,SF,South Africa,Korean,1400,N,kor,Korean,1,Christianity,5,,31.00,16.80,,,,,,,
2,,105420,12856,SF,South Africa,Kung-Ekoka,4300,N,knw,Kung-Ekoka,4,Ethnic Religions,2,,8.00,0.20,,,,,,,
2,,101038,10676,SF,South Africa,"Kxoe, Xun",1500,N,xuu,Khwedam,4,Ethnic Religions,5,,20.00,15.00,,,,,,,
2,,114791,18875,SF,South Africa,Makhuwa,18000,N,vmw,Makhuwa,4,Ethnic Religions,4,,21.00,3.00,,,,,,,
2,,107548,14091,SF,South Africa,"Nyanja, Chewa",3300,N,nya,Chichewa,1,Christianity,5,,65.00,13.00,,,,,,,
2,,101942,11278,SF,South Africa,Setswana,412000,Y,tsn,Setswana,1,Christianity,5,,68.00,16.00,,,,,,,
2,,109392,14983,SF,South Africa,Somali,24000,N,som,Somali,6,Islam,1,Y,0.50,0.40,,,,,,,
2,,102860,11706,SF,South Africa,"Sotho, Khutswe",621000,Y,nso,"Sotho, Northern",1,Christianity,5,,80.00,14.00,,,,,,,
2,,109930,15324,SF,South Africa,"South Asian, Telugu-speaking",5100,N,tel,Telugu,5,Hinduism,4,,7.00,7.00,,,,,,,
2,,113732,18211,SF,South Africa,Tamil (Hindu traditions),33000,N,tam,Tamil,5,Hinduism,2,,12.00,1.50,,,,,,,
2,,103925,12160,SF,South Africa,Tswana-Hurutshe,1552000,Y,tsn,Setswana,1,Christianity,5,,70.00,22.15,,,,,,,
2,,105534,12920,SF,South Africa,Tswana-Kwena,59000,Y,tsn,Setswana,1,Christianity,5,,72.00,13.00,,,,,,,
2,,106173,13452,SF,South Africa,Tswana-Malete,59000,Y,tsn,Setswana,1,Christianity,5,,73.00,16.00,,,,,,,
2,,107298,13379,SF,South Africa,Tswana-Ngwaketse,177000,Y,tsn,Setswana,1,Christianity,5,,72.00,13.00,,,,,,,
2,,107299,13380,SF,South Africa,Tswana-Ngwato,59000,Y,tsn,Setswana,1,Christianity,5,,70.00,17.00,,,,,,,
2,,108393,14566,SF,South Africa,Tswana-Rolong,589000,Y,tsn,Setswana,1,Christianity,5,,78.00,13.00,,,,,,,
2,,110099,19627,SF,South Africa,Tswana-Tlhaping,412000,Y,tsn,Setswana,1,Christianity,5,,60.00,17.00,,,,,,,
2,,115468,19628,SF,South Africa,Tswana-Tlharu,471000,Y,tsn,Setswana,1,Christianity,5,,65.00,13.00,,,,,,,
2,,110102,15513,SF,South Africa,Tswana-Tlokwa,235000,Y,tsn,Setswana,1,Christianity,5,,55.00,14.00,,,,,,,
2,,116051,13454,SF,South Africa,"Vasekela Bushman, Maligo",3900,N,vaj,Northwestern Kung,4,Ethnic Religions,2,,32.00,2.00,,,,,,,
2,,109571,15104,OD,South Sudan,"Arab, Sudanese",342000,Y,apd,"Arabic, Sudanese",6,Islam,1,Y,2.00,0.40,,,,,,,
2,,115589,18935,OD,South Sudan,Biykol,500,Y,xom,Komo (Sudan),4,Ethnic Religions,4,,10.00,6.00,,,,,,,
2,,115262,18934,OD,South Sudan,Buldit,6700,Y,lgn,Opo,4,Ethnic Religions,4,,15.00,8.00,,,,,,,
2,,115066,19206,OD,South Sudan,"Chinese, general",1500,N,cmn,"Chinese, Mandarin",4,Ethnic Religions,5,,20.00,12.00,,,,,,,
2,,102617,11562,OD,South Sudan,"Dinka, Central",50000,Y,dib,"Dinka, South Central",4,Ethnic Religions,4,,14.00,9.00,,,,,,,
2,,119327,22324,OD,South Sudan,Imotong,16000,Y,imt,Imotong,1,Christianity,4,,80.00,4.00,,,,,,,
2,,104326,12376,OD,South Sudan,Jumjum,6000,Y,jum,Jumjum,4,Ethnic Religions,4,,12.00,2.50,,,,,,,
2,,105085,12740,OD,South Sudan,Koguru,400,N,zne,Zande,4,Ethnic Religions,4,,40.00,5.00,,,,,,,
2,,105156,12767,OD,South Sudan,Komo,24000,Y,xom,Komo (Sudan),4,Ethnic Religions,4,,15.00,3.00,,,,,,,
2,,118452,21833,OD,South Sudan,Kuku,177000,N,ukv,Kuku,1,Christianity,4,,75.00,5.00,,,,,,,
2,,119329,22328,OD,South Sudan,Logir,15000,Y,lqr,Logir,1,Christianity,4,,78.00,3.00,,,,,,,
2,,119332,22331,OD,South Sudan,Okolie,16000,Y,oie,Okolie,1,Christianity,4,,75.00,3.00,,,,,,,
2,,105631,12980,OD,South Sudan,Opo,6700,N,lgn,Opo,4,Ethnic Religions,2,,10.00,2.00,,,,,,,
2,,110363,15687,OD,South Sudan,Uduk,9800,Y,udu,Uduk,4,Ethnic Religions,4,,20.00,3.00,,,,,,,
2,,111120,16070,OD,South Sudan,Yulu,2600,N,yul,Yulu,4,Ethnic Religions,4,,25.00,4.00,,,,,,,
2,,103338,11880,SP,Spain,Albanian,1700,N,aln,"Albanian, Gheg",6,Islam,2,,14.00,0.30,,,,,,,
2,,110448,15741,SP,Spain,"Americans, U.S.",26000,N,eng,English,1,Christianity,5,,75.00,28.90,,,,,,,
2,,100293,10294,SP,Spain,"Amhara, Ethiopian",800,N,amh,Amharic,1,Christianity,3,,80.00,1.00,,,,,,,
2,,100354,10326,SP,Spain,Anglo-Australian,1800,N,eng,English,1,Christianity,5,,65.00,14.00,,,,,,,
2,,100356,10328,SP,Spain,Anglo-Canadian,2900,N,eng,English,1,Christianity,4,,78.00,9.00,,,,,,,
2,,100357,10329,SP,Spain,Anglo-New Zealander,600,N,eng,English,1,Christianity,5,,51.00,15.00,,,,,,,
2,,106354,13553,SP,Spain,"Anusim, Crypto-Jewish",40000,Y,spa,Spanish,1,Christianity,3,,75.00,0.50,,,,,,,
2,,104056,12247,SP,Spain,"Arab, Iraqi",900,N,acm,"Arabic, Mesopotamian",6,Islam,1,Y,5.00,1.50,,,,,,,
2,,104301,12368,SP,Spain,"Arab, Jordanian",1100,N,apc,"Arabic, Levantine",6,Islam,1,Y,5.00,1.00,,,,,,,
2,,105688,13017,SP,Spain,"Arab, Lebanese",1300,N,apc,"Arabic, Levantine",6,Islam,2,,32.00,0.50,,,,,,,
2,,109662,15152,SP,Spain,"Arab, Syrian",2500,N,apc,"Arabic, Levantine",6,Islam,2,,10.00,2.00,,,,,,,
2,,110285,15641,SP,Spain,"Arab, Tunisian",2000,N,aeb,"Arabic, Tunisian",6,Islam,1,Y,2.00,1.00,,,,,,,
2,,100450,10397,SP,Spain,Aragonese,2343000,Y,arg,Aragonese,1,Christianity,3,,82.00,1.62,,,,,,,
2,,100492,10421,SP,Spain,"Argentinian, White",108000,N,spa,Spanish,1,Christianity,4,,95.00,5.00,,,,,,,
2,,100516,10429,SP,Spain,Armenian,11000,N,hyw,"Armenian, Western",1,Christianity,4,,94.00,8.70,,,,,,,
2,,100577,10466,SP,Spain,Asturian,586000,Y,ast,Asturian,1,Christianity,3,,84.00,1.00,,,,,,,
2,,100626,10491,SP,Spain,"Austrian, Bavarian",9500,N,bar,Bavarian,1,Christianity,3,,85.00,0.20,,,,,,,
2,,101833,11065,SP,Spain,Belarusian,3700,N,bel,Belarusian,1,Christianity,3,,65.00,1.00,,,,,,,
2,,115407,19213,SP,Spain,"Black African, general",157000,N,spa,Spanish,1,Christianity,4,,75.00,6.00,,,,,,,
2,,101567,10917,SP,Spain,"Bolivian, Mestizo",188000,N,spa,Spanish,1,Christianity,4,,92.00,10.00,,,,,,,
2,,101629,10953,SP,Spain,Bosniak,1400,N,bos,Bosnian,6,Islam,1,Y,0.06,0.03,,,,,,,
2,,102927,11140,SP,Spain,British,319000,N,eng,English,1,Christianity,4,,60.00,8.80,,,,,,,
2,,102113,11335,SP,Spain,Chilean,39000,N,spa,Spanish,1,Christianity,5,,90.00,14.00,,,,,,,
2,,116025,20297,SP,Spain,"Colombian, Mestizo",256000,N,spa,Spanish,1,Christianity,4,,90.00,6.00,,,,,,,
2,,102297,11425,SP,Spain,Costa Rican,1800,N,spa,Spanish,1,Christianity,5,,95.00,14.00,,,,,,,
2,,102315,11437,SP,Spain,Croat,1500,N,hrv,Croatian,1,Christianity,3,,92.00,0.50,,,,,,,
2,,102324,11440,SP,Spain,Cuban,55000,N,spa,Spanish,1,Christianity,4,,57.00,8.80,,,,,,,
2,,102346,11458,SP,Spain,Czech,8500,N,ces,Czech,7,Non-Religious,2,,26.00,0.80,,,,,,,
2,,102439,11496,SP,Spain,Danish,12000,N,dan,Danish,1,Christianity,4,,85.00,3.50,,,,,,,
2,,102692,11600,SP,Spain,Dominican,93000,N,spa,Spanish,1,Christianity,4,,90.00,7.00,,,,,,,
2,,102787,11659,SP,Spain,Dutch,47000,N,nld,Dutch,7,Non-Religious,4,,47.00,4.30,,,,,,,
2,,102869,11713,SP,Spain,"Ecuadorian, Mestizo",324000,N,spa,Spanish,1,Christianity,4,,90.00,6.00,,,,,,,
2,,102954,11157,SP,Spain,Estonian,1500,N,ekk,"Estonian, Standard",7,Non-Religious,4,,40.00,4.00,,,,,,,
2,,102976,11171,SP,Spain,Extremaduran,1288000,Y,ext,Extremaduran,1,Christianity,3,,83.00,1.08,,,,,,,
2,,102980,11173,SP,Spain,Fa d'Ambu,600,N,fab,Fa d'Ambu,4,Ethnic Religions,2,,40.00,2.00,,,,,,,
2,,102986,11179,SP,Spain,Fala,8700,Y,fax,Fala,1,Christianity,3,,95.00,1.00,,,,,,,
2,,103021,11205,SP,Spain,Finnish,11000,N,fin,Finnish,1,Christianity,5,,84.00,12.10,,,,,,,
2,,103034,11217,SP,Spain,Flemish,30000,N,vls,West Flemish,1,Christianity,3,,66.00,1.00,,,,,,,
2,,103059,11234,SP,Spain,French,110000,N,fra,French,1,Christianity,3,,61.00,1.00,,,,,,,
2,,103161,11810,SP,Spain,Galician,2394000,Y,glg,Galician,1,Christianity,3,,80.00,0.40,,,,,,,
2,,103244,11830,SP,Spain,Gascon,6600,Y,oci,Gascon Aranese,1,Christianity,3,,90.00,1.50,,,,,,,
2,,103298,11865,SP,Spain,Georgian,10000,N,kat,Georgian,1,Christianity,3,,85.00,1.30,,,,,,,
2,,103304,11870,SP,Spain,German Swiss,15000,N,gsw,"German, Swiss",1,Christianity,4,,57.00,4.40,,,,,,,
2,,103480,11942,SP,Spain,Greek,4000,N,ell,Greek,1,Christianity,3,,91.00,0.40,,,,,,,
2,,117382,11963,SP,Spain,Guatemalan White,3900,N,spa,Spanish,1,Christianity,5,,94.00,18.00,,,,,,,
2,,103868,12121,SP,Spain,Honduran,32000,N,spa,Spanish,1,Christianity,5,,92.00,16.00,,,,,,,
2,,103943,12174,SP,Spain,Icelander,1000,N,isl,Icelandic,1,Christianity,3,,85.00,2.00,,,,,,,
2,,104068,12256,SP,Spain,Irish,14000,N,eng,English,1,Christianity,3,,92.00,1.50,,,,,,,
2,,109538,15080,SP,Spain,"Jewish, Spanish-speaking",13000,Y,spa,Spanish,4,Ethnic Religions,1,Y,0.50,0.10,,,,,,,
2,,104791,12599,SP,Spain,Kazakh,1000,N,kaz,Kazakh,6,Islam,1,Y,1.00,0.50,,,,,,,
2,,105458,12877,SP,Spain,"Kurd, Kurmanji",900,N,kmr,"Kurdish, Northern",6,Islam,1,Y,0.00,0.00,,,,,,,
2,,105667,19209,SP,Spain,"Latin American, general",51000,N,spa,Spanish,1,Christianity,3,,90.00,2.00,,,,,,,
2,,105674,13007,SP,Spain,Latvian,3800,N,lvs,"Latvian, Standard",1,Christianity,4,,55.00,5.00,,,,,,,
2,,105803,13077,SP,Spain,Lithuanian,20000,N,lit,Lithuanian,1,Christianity,3,,85.00,1.10,,,,,,,
2,,105944,13165,SP,Spain,Luxembourger,500,N,ltz,Luxembourgish,1,Christianity,3,,75.00,0.20,,,,,,,
2,,105968,13186,SP,Spain,Macedonian,500,N,mkd,Macedonian,1,Christianity,3,,85.00,0.15,,,,,,,
2,,106577,13697,SP,Spain,Mexican,25000,N,spa,Spanish,1,Christianity,4,,92.00,5.00,,,,,,,
2,,106730,13775,SP,Spain,Moldovan,18000,N,ron,Romanian,1,Christianity,4,,72.00,3.00,,,,,,,
2,,106417,13592,SP,Spain,Moor,11000,N,mey,Hassaniyya,6,Islam,1,Y,0.00,0.00,,,,,,,
2,,107314,13391,SP,Spain,"Nicaraguan, Mestizo",16000,N,spa,Spanish,1,Christianity,5,,95.00,22.00,,,,,,,
2,,107478,14045,SP,Spain,Norwegian,16000,N,nor,Norwegian,1,Christianity,4,,91.00,8.40,,,,,,,
2,,114911,19006,SP,Spain,"Panamanian, Mestizo",2000,N,spa,Spanish,1,Christianity,5,,95.00,12.00,,,,,,,
2,,107877,14312,SP,Spain,"Paraguayan, Guarani-speaking",79000,N,gug,"Guarani, Paraguayan",1,Christianity,4,,92.00,5.00,,,,,,,
2,,107987,14371,SP,Spain,Persian,2800,N,pes,"Persian, Iranian",6,Islam,1,Y,2.00,0.20,,,,,,,
2,,107993,14373,SP,Spain,Peruvian,127000,N,spa,Spanish,1,Christianity,5,,92.00,11.00,,,,,,,
2,,101857,11081,SP,Spain,"Romani, Calo",41000,Y,rmq,Calo,1,Christianity,3,,90.00,0.30,,,,,,,
2,,115513,15079,SP,Spain,"Romani, Spanish",758000,Y,spa,Spanish,1,Christianity,3,,82.00,1.50,,,,,,,
2,,108394,14567,SP,Spain,"Romani, Vlax",1100,N,rmy,"Romani, Vlax",1,Christianity,3,,85.00,1.00,,,,,,,
2,,108452,14598,SP,Spain,Russian,84000,N,rus,Russian,1,Christianity,3,,67.00,1.20,,,,,,,
2,,109546,15086,SP,Spain,Saint Lucian,700,N,acf,Lesser Antillean French Creole,1,Christianity,5,,95.00,12.00,,,,,,,
2,,108560,14667,SP,Spain,Salvadorian,6300,N,spa,Spanish,1,Christianity,5,,90.00,24.00,,,,,,,
2,,108856,14864,SP,Spain,Serb,3100,N,srp,Serbian,1,Christianity,3,,78.00,0.60,,,,,,,
2,,109354,14962,SP,Spain,Slovak,7900,N,slk,Slovak,1,Christianity,3,,94.00,1.00,,,,,,,
2,,109357,14964,SP,Spain,Slovene,1200,N,slv,Slovene,1,Christianity,3,,52.00,0.08,,,,,,,
2,,109650,15148,SP,Spain,Swedish,20000,N,swe,Swedish,1,Christianity,4,,57.00,6.90,,,,,,,
2,,101940,11277,SP,Spain,Thai,1400,N,tha,Thai,2,Buddhism,1,Y,2.00,1.00,,,,,,,
2,,113818,18274,SP,Spain,Turk,2900,N,tur,Turkish,6,Islam,1,Y,0.00,0.00,,,,,,,
2,,110376,15696,SP,Spain,Ukrainian,117000,N,ukr,Ukrainian,1,Christianity,4,,79.00,3.80,,,,,,,
2,,110441,15739,SP,Spain,"Uruguayan, White",38000,N,spa,Spanish,1,Christianity,4,,70.00,6.00,,,,,,,
2,,114422,18761,SP,Spain,Valencian,13000,Y,cat,Catalan,1,Christianity,3,,96.00,1.50,,,,,,,
2,,114906,15782,SP,Spain,Venezuelan,55000,N,spa,Spanish,1,Christianity,4,,88.00,6.00,,,,,,,
2,,105018,12700,SP,Spain,Vietnamese,600,N,vie,Vietnamese,2,Buddhism,2,,8.00,1.00,,,,,,,
2,,111264,16162,CE,Sri Lanka,Adi Andhra,800,Y,tel,Telugu,5,Hinduism,1,Y,0.00,0.00,,,,,,,
2,,118144,21312,CE,Sri Lanka,Agamudaiyan Nattaman,8800,Y,tam,Tamil,5,Hinduism,2,,14.65,,,,,,,,
2,,111274,16172,CE,Sri Lanka,Agamudaiyan unspecified,9900,Y,tam,Tamil,5,Hinduism,2,,13.59,,,,,,,,
2,,118190,21385,CE,Sri Lanka,Ahinkuntaya,62000,Y,sin,Sinhala,2,Buddhism,2,,6.52,,,,,,,,
2,,111316,16207,CE,Sri Lanka,Ambalavasi,16000,Y,tam,Tamil,5,Hinduism,2,,14.98,,,,,,,,
2,,118191,21386,CE,Sri Lanka,Ambattan,16000,Y,tam,Tamil,5,Hinduism,2,,14.49,,,,,,,,
2,,111334,16221,CE,Sri Lanka,Ansari,1000,Y,urd,Urdu,6,Islam,1,Y,0.00,0.00,,,,,,,
2,,100425,10375,CE,Sri Lanka,Arab,5300,N,acm,"Arabic, Mesopotamian",6,Islam,1,Y,0.00,0.00,,,,,,,
2,,118192,21387,CE,Sri Lanka,Badahala,116000,Y,sin,Sinhala,2,Buddhism,2,,7.52,,,,,,,,
2,,115147,19695,CE,Sri Lanka,Bania Chetti,6400,Y,tam,Tamil,5,Hinduism,1,Y,0.00,0.00,,,,,,,
2,,111452,16318,CE,Sri Lanka,Bania unspecified,10000,Y,tam,Tamil,5,Hinduism,1,Y,0.00,0.00,,,,,,,
2,,118193,21388,CE,Sri Lanka,Batgama,386000,Y,sin,Sinhala,2,Buddhism,1,Y,1.48,,,,,,,,
2,,106706,13761,CE,Sri Lanka,Bengali Muslim Moghal,1200,Y,urd,Urdu,6,Islam,1,Y,0.00,0.00,,,,,,,
2,,118194,21389,CE,Sri Lanka,Berava,378000,Y,sin,Sinhala,2,Buddhism,2,,6.56,,,,,,,,
2,,118370,21602,CE,Sri Lanka,Bharathar (Christian traditions),2300,Y,tam,Tamil,1,Christianity,3,,100.00,,,,,,,,
2,,111597,16444,CE,Sri Lanka,Bharathar (Hindu traditions),600,Y,tam,Tamil,5,Hinduism,1,Y,0.00,0.00,,,,,,,
2,,118195,21390,CE,Sri Lanka,Bintanna,6900,Y,sin,Sinhala,2,Buddhism,2,,5.05,,,,,,,,
2,,118196,21391,CE,Sri Lanka,Bodhivansha,15000,Y,sin,Sinhala,2,Buddhism,2,,6.02,,,,,,,,
2,,111665,16494,CE,Sri Lanka,Bohra,2000,Y,guj,Gujarati,6,Islam,1,Y,0.00,0.00,,,,,,,
